grad_norm,loss,loss_q0,loss_q1,loss_q3,mse,mse_q0,mse_q1,mse_q3,param_norm,samples,step,loss_q2,mse_q2
0.04063314032477145,0.002537972488789818,0.00620779353569197,0.002142011837883244,0.00017581375660531757,0.002537972488789818,0.00620779353569197,0.002142011837883244,0.00017581375660531757,1225.3977393658747,518004,129500,0.0010016488069728366,0.0010016488069728366
0.030891074710176193,0.0023157822653884054,0.006168692626307914,0.0020917317411426367,0.00015994295093203474,0.0023157822653884054,0.006168692626307914,0.0020917317411426367,0.00015994295093203474,1225.4068580370486,519004,129750,0.00094873922806574,0.00094873922806574
0.04193938203621212,0.002520767618028912,0.0065496540783021315,0.0020888292045060106,0.00019180232544763458,0.002520767618028912,0.0065496540783021315,0.0020888292045060106,0.00019180232544763458,1225.4156231515435,520004,130000,0.0010006029694941678,0.0010006029694941678
0.0388877853952317,0.002449379157973453,0.00645285433557926,0.0019838688340628203,0.0001855525058814162,0.002449379157973453,0.00645285433557926,0.0019838688340628203,0.0001855525058814162,1225.42421367738,521004,130250,0.0009903291583359818,0.0009903291583359818
0.038435135339168994,0.0023659740462899223,0.006273250418291164,0.002065803236716117,0.00017853969251545865,0.0023659740462899223,0.006273250418291164,0.002065803236716117,0.00017853969251545865,1225.4329917728833,522004,130500,0.0010052728485553176,0.0010052728485553176
0.03949233977617312,0.0024089897124795266,0.006728664301529842,0.0019773260811978785,0.0001837081416624641,0.0024089897124795266,0.006728664301529842,0.0019773260811978785,0.0001837081416624641,1225.4415018349891,523004,130750,0.0009766453953515132,0.0009766453953515132
0.03496137408639976,0.002302862603741231,0.0060991353768741294,0.0020127265704118066,0.00017808899446761507,0.002302862603741231,0.0060991353768741294,0.0020127265704118066,0.00017808899446761507,1225.450087134788,524004,131000,0.0009644440442257446,0.0009644440442257446
0.029745021093756385,0.002208227715280372,0.006025026372738246,0.001965915773656561,0.00017852195562663233,0.002208227715280372,0.006025026372738246,0.001965915773656561,0.00017852195562663233,1225.4585097871886,525004,131250,0.000988434429511585,0.000988434429511585
0.041407235830270665,0.002583955227164551,0.0070167964882022005,0.002077666568049396,0.00019935965154802492,0.002583955227164551,0.0070167964882022005,0.002077666568049396,0.00019935965154802492,1225.4668108773403,526004,131500,0.000977993638050554,0.000977993638050554
0.029062835088932905,0.002336186496308074,0.005888905348829617,0.0019919281245270853,0.00018824532438642963,0.002336186496308074,0.005888905348829617,0.0019919281245270853,0.00018824532438642963,1225.4745941861454,527004,131750,0.0009258881134839435,0.0009258881134839435
0.03776178830968265,0.0023132414673455045,0.006391783102078973,0.0019970337262626477,0.00017702423051263683,0.0023132414673455045,0.006391783102078973,0.0019970337262626477,0.00017702423051263683,1225.4825087211389,528004,132000,0.0009657781721264324,0.0009657781721264324
0.04503237518264405,0.002501798015786336,0.00655362669415041,0.002128614798522674,0.00020371767077092813,0.002501798015786336,0.00655362669415041,0.002128614798522674,0.00020371767077092813,1225.4935089018293,529004,132250,0.0010179171057177342,0.0010179171057177342
0.040533486196228055,0.002297813734068769,0.006470365153590243,0.0019053146042464755,0.00017205743584753142,0.002297813734068769,0.006470365153590243,0.0019053146042464755,0.00017205743584753142,1225.5021949164218,530004,132500,0.0009929372081321417,0.0009929372081321417
0.03932857422265137,0.00248067156545585,0.006850456910169856,0.0020075295080162646,0.00017884894428319835,0.00248067156545585,0.006850456910169856,0.0020075295080162646,0.00017884894428319835,1225.511295676882,531004,132750,0.0009680800198111689,0.0009680800198111689
0.029400419993276555,0.0022593565537244995,0.005932937361946214,0.002013473956678767,0.00014850706124889257,0.0022593565537244995,0.005932937361946214,0.002013473956678767,0.00014850706124889257,1225.518848373933,532004,133000,0.0009462984340498218,0.0009462984340498218
0.03561760129332176,0.0023131463037570966,0.0061907252630241895,0.0019425656268352758,0.00017586658131587434,0.0023131463037570966,0.0061907252630241895,0.0019425656268352758,0.00017586658131587434,1225.526629058157,533004,133250,0.0009453185296563217,0.0009453185296563217
0.03997874301532016,0.002476561062474501,0.006858800888100335,0.002057974928498474,0.00017436590611442083,0.002476561062474501,0.006858800888100335,0.002057974928498474,0.00017436590611442083,1225.5356425340829,534004,133500,0.0010012595338695157,0.0010012595338695157
0.03538042110174399,0.0023554763476131505,0.006456848549574735,0.002091003664167052,0.00016880618614038462,0.0023554763476131505,0.006456848549574735,0.002091003664167052,0.00016880618614038462,1225.5446569379696,535004,133750,0.0010063607049678278,0.0010063607049678278
0.040000262122563725,0.0023969217608682826,0.0063224817577065585,0.0019183431131439474,0.00018316620044060968,0.0023969217608682826,0.0063224817577065585,0.0019183431131439474,0.00018316620044060968,1225.5529249251151,536004,134000,0.0009701968719728952,0.0009701968719728952
0.05038876117553847,0.0028145060784881934,0.007887003456069639,0.0021374045663694534,0.00019171870652500713,0.0028145060784881934,0.007887003456069639,0.0021374045663694534,0.00019171870652500713,1225.5610064002951,537004,134250,0.001020006392776083,0.001020006392776083
0.042880302160317386,0.0024192444183281634,0.00755065340298886,0.0020713800812423573,0.0001944866945204855,0.0024192444183281634,0.00755065340298886,0.0020713800812423573,0.0001944866945204855,1225.5725735794226,538004,134500,0.0010055926994287537,0.0010055926994287537
0.038535764728057434,0.00259898738050833,0.0066958825247219,0.0020168359335692547,0.00016584912038221478,0.00259898738050833,0.0066958825247219,0.0020168359335692547,0.00016584912038221478,1225.582553126369,539004,134750,0.0010325557959731668,0.0010325557959731668
0.028724936227409792,0.0022802793074515673,0.006092316221578845,0.0020465550855698596,0.00015586754429654205,0.0022802793074515673,0.006092316221578845,0.0020465550855698596,0.00015586754429654205,1225.5916167338546,540004,135000,0.000982761204009875,0.000982761204009875
0.039046502242777704,0.0022700272770889577,0.005761337216460597,0.001966656124695084,0.00018466992968433775,0.0022700272770889577,0.005761337216460597,0.001966656124695084,0.00018466992968433775,1225.6003093482482,541004,135250,0.0008951316639502387,0.0008951316639502387
0.03279741568477835,0.0023580741424812,0.006236229927612206,0.001995046835454219,0.00017769892790352158,0.0023580741424812,0.006236229927612206,0.001995046835454219,0.00017769892790352158,1225.60909678392,542004,135500,0.0010247696692699463,0.0010247696692699463
0.039484248731992536,0.002276327546918765,0.006194276699479357,0.0019844973049614406,0.00018675534078351172,0.002276327546918765,0.006194276699479357,0.0019844973049614406,0.00018675534078351172,1225.6181098416237,543004,135750,0.0009611042373166646,0.0009611042373166646
0.032424279187166206,0.0022117966432706492,0.0058174991021933305,0.002032781624938271,0.00017210010067064452,0.0022117966432706492,0.0058174991021933305,0.002032781624938271,0.00017210010067064452,1225.6259877811742,544004,136000,0.0009811903715391107,0.0009811903715391107
0.036851928555812236,0.002397252469323576,0.006158908728796703,0.002151838991939708,0.00017214739473202226,0.002397252469323576,0.006158908728796703,0.002151838991939708,0.00017214739473202226,1225.635272970524,545004,136250,0.000958524025889462,0.000958524025889462
0.04089463055587491,0.0023525476560462234,0.0066910958817986916,0.0020788232516224516,0.00017224521306397243,0.0023525476560462234,0.0066910958817986916,0.0020788232516224516,0.00017224521306397243,1225.6457941293036,546004,136500,0.0009684569060548463,0.0009684569060548463
0.03797671585281051,0.002390054912626509,0.006625644090736126,0.0020027390094836564,0.000173602736612961,0.002390054912626509,0.006625644090736126,0.0020027390094836564,0.000173602736612961,1225.655849596014,547004,136750,0.0009981274970100628,0.0009981274970100628
0.05074151676522914,0.0025959489689557826,0.006881182593078295,0.002093869619508924,0.00019033481026298207,0.0025959489689557826,0.006881182593078295,0.002093869619508924,0.00019033481026298207,1225.663629661019,548004,137000,0.0009915950963129646,0.0009915950963129646
0.03165910257689089,0.002413726148020941,0.006035117249715553,0.0019288645569180542,0.00018629040751112633,0.002413726148020941,0.006035117249715553,0.0019288645569180542,0.00018629040751112633,1225.6719315431499,549004,137250,0.000951836661124228,0.000951836661124228
0.03556098401485878,0.0023437519596773183,0.006198305883968485,0.001975181373154556,0.00017355012586900374,0.0023437519596773183,0.006198305883968485,0.001975181373154556,0.00017355012586900374,1225.6809679234243,550004,137500,0.0009860795302450626,0.0009860795302450626
0.03109611615339205,0.0022197597348713356,0.005813735484443452,0.001981738269150389,0.00016379084347037775,0.0022197597348713356,0.005813735484443452,0.001981738269150389,0.00016379084347037775,1225.6895140472225,551004,137750,0.0009748168215421978,0.0009748168215421978
0.04301024593818107,0.0025563194012502245,0.006907146537223777,0.0020393685578592572,0.00018437230863365477,0.0025563194012502245,0.006907146537223777,0.0020393685578592572,0.00018437230863365477,1225.699233218691,552004,138000,0.00095683044664732,0.00095683044664732
0.043106728136476126,0.0023272300254320766,0.006423317889894254,0.0019803920853695266,0.00018384479117081423,0.0023272300254320766,0.006423317889894254,0.0019803920853695266,0.00018384479117081423,1225.707956354414,553004,138250,0.0009721666929113704,0.0009721666929113704
0.038313108865445394,0.0024492070375708845,0.006188757562532158,0.0020303962610928633,0.00018691636905089864,0.0024492070375708845,0.006188757562532158,0.0020303962610928633,0.00018691636905089864,1225.7153520954555,554004,138500,0.0009071126603943881,0.0009071126603943881
0.03391405047955494,0.0022546681317908213,0.006006894687407586,0.0019875174695925153,0.00016669398033528957,0.0022546681317908213,0.006006894687407586,0.0019875174695925153,0.00016669398033528957,1225.7246076211716,555004,138750,0.0009059526970214974,0.0009059526970214974
0.03610156156788784,0.002301835368853062,0.006380112699216942,0.0021077025804997385,0.0001887427227660285,0.002301835368853062,0.006380112699216942,0.0021077025804997385,0.0001887427227660285,1225.7327535429697,556004,139000,0.0009826412052014784,0.0009826412052014784
0.04289247420985744,0.0024108431444037717,0.0066343715840603374,0.0020668155807852463,0.0001873383035542376,0.0024108431444037717,0.0066343715840603374,0.0020668155807852463,0.0001873383035542376,1225.740813251369,557004,139250,0.0010028322428194906,0.0010028322428194906
0.039228952284125033,0.0025211046810436535,0.006562109934268415,0.001975716184774526,0.00016332193992902908,0.0025211046810436535,0.006562109934268415,0.001975716184774526,0.00016332193992902908,1225.7500012712135,558004,139500,0.0009806530628565205,0.0009806530628565205
0.04185870512814802,0.002564528090937531,0.006858975855790621,0.001988368483958767,0.00017972008522654207,0.002564528090937531,0.006858975855790621,0.001988368483958767,0.00017972008522654207,1225.7592372013478,559004,139750,0.0009311492633839536,0.0009311492633839536
0.032964993318449466,0.0023199300802079974,0.006128784999000053,0.001899296053019245,0.00018236636596183898,0.0023199300802079974,0.006128784999000053,0.001899296053019245,0.00018236636596183898,1225.7691221168286,560004,140000,0.000957458696913401,0.000957458696913401
0.04340456859992952,0.002434258377645163,0.007064037562655761,0.0019484011643647193,0.00018825599537743121,0.002434258377645163,0.007064037562655761,0.0019484011643647193,0.00018825599537743121,1225.778063518871,561004,140250,0.0009915080009865484,0.0009915080009865484
0.032589521818878316,0.002302109207666944,0.006400253316994922,0.0019268890805347095,0.00017538041877943904,0.002302109207666944,0.006400253316994922,0.0019268890805347095,0.00017538041877943904,1225.7873409930403,562004,140500,0.0009675295737201385,0.0009675295737201385
0.045460793588364565,0.0024808669419144292,0.006507289108192316,0.0019948528614873442,0.00018933241477498086,0.0024808669419144292,0.006507289108192316,0.0019948528614873442,0.00018933241477498086,1225.7961893669521,563004,140750,0.00097110697806197,0.00097110697806197
0.031062435798624905,0.0022945405120262845,0.006197299863561055,0.002012712390039322,0.00016546149605192091,0.0022945405120262845,0.006197299863561055,0.002012712390039322,0.00016546149605192091,1225.804652893828,564004,141000,0.0009687833831526845,0.0009687833831526845
0.034804222868683864,0.00226551864144858,0.005998486731515593,0.002014251439036884,0.00017895521265802675,0.00226551864144858,0.005998486731515593,0.002014251439036884,0.00017895521265802675,1225.8128578912265,565004,141250,0.000935963521977949,0.000935963521977949
0.03707017186084281,0.0024222987949615326,0.006279280273767877,0.0019491796799127744,0.00015933731793239494,0.0024222987949615326,0.006279280273767877,0.0019491796799127744,0.00015933731793239494,1225.8222839725333,566004,141500,0.0009817983395704589,0.0009817983395704589
0.033028297197838216,0.0023238367557059966,0.006114148445213067,0.0019233169315536832,0.0001912091385047014,0.0023238367557059966,0.006114148445213067,0.0019233169315536832,0.0001912091385047014,1225.8293347538113,567004,141750,0.0009915752448141591,0.0009915752448141591
0.03266654381614333,0.0022807180198142285,0.006169484748555293,0.0020551238051363433,0.00017238136301767423,0.0022807180198142285,0.006169484748555293,0.0020551238051363433,0.00017238136301767423,1225.8389607197773,568004,142000,0.0009908951609575954,0.0009908951609575954
0.03623412817748298,0.0023328792523825545,0.006165769254227007,0.0020041507408266983,0.00019354650512851964,0.0023328792523825545,0.006165769254227007,0.0020041507408266983,0.00019354650512851964,1225.8474458501516,569004,142250,0.0009688718887883779,0.0009688718887883779
0.03953635459784444,0.0024676079961936915,0.00668260754408458,0.0019124021012650724,0.00020101173543820102,0.0024676079961936915,0.00668260754408458,0.0019124021012650724,0.00020101173543820102,1225.8563839142157,570004,142500,0.000960522196585182,0.000960522196585182
0.040835703927937596,0.0024241091908188536,0.006638183475813771,0.0020039840946766167,0.00018108194754776468,0.0024241091908188536,0.006638183475813771,0.0020039840946766167,0.00018108194754776468,1225.8649846062108,571004,142750,0.0009653713328984037,0.0009653713328984037
0.0399367793877653,0.002420877700904387,0.006572536559704977,0.002065806042050648,0.0001796005657117458,0.002420877700904387,0.006572536559704977,0.002065806042050648,0.0001796005657117458,1225.8751757820207,572004,143000,0.0009764481477428816,0.0009764481477428816
0.03879241899972988,0.002303136266884394,0.006298929003658568,0.001946044415003546,0.00017235768471090572,0.002303136266884394,0.006298929003658568,0.001946044415003546,0.00017235768471090572,1225.88328921761,573004,143250,0.0009079754295965099,0.0009079754295965099
0.03460160130349516,0.0021288393426220848,0.006018572453602263,0.0019821501628030087,0.0001808329222603094,0.0021288393426220848,0.006018572453602263,0.0019821501628030087,0.0001808329222603094,1225.891143929125,574004,143500,0.0009153632033619638,0.0009153632033619638
0.04208393143052966,0.0023915606673108407,0.006421640509625474,0.0020187742416431812,0.00018005302955629795,0.0023915606673108407,0.006421640509625474,0.0020187742416431812,0.00018005302955629795,1225.8999031765147,575004,143750,0.0009498492506401344,0.0009498492506401344
0.030671453079354795,0.002287049921695145,0.005810678961193736,0.0020172417497472915,0.00017026384807838083,0.002287049921695145,0.005810678961193736,0.0020172417497472915,0.00017026384807838083,1225.9087462545135,576004,144000,0.000932611178080611,0.000932611178080611
0.05551288515729726,0.0028336227127583715,0.007521207445635172,0.0020529556331154684,0.00018252889456971033,0.0028336227127583715,0.007521207445635172,0.0020529556331154684,0.00018252889456971033,1225.9175185348934,577004,144250,0.0009347724371102899,0.0009347724371102899
0.03348722651143358,0.002320531081757508,0.006268842569303242,0.0020000780776492756,0.00016945428210496865,0.002320531081757508,0.006268842569303242,0.0020000780776492756,0.00016945428210496865,1225.9269598133947,578004,144500,0.000904579775278062,0.000904579775278062
0.03203911486942764,0.0023432579775108033,0.0059147462241852045,0.0019983642278429215,0.00016352685671519533,0.0023432579775108033,0.0059147462241852045,0.0019983642278429215,0.00016352685671519533,1225.9357441749505,579004,144750,0.0009071063259469824,0.0009071063259469824
0.03247613186576491,0.0022018295220914315,0.005964503729731534,0.002015490170226866,0.0001708730870374752,0.0022018295220914315,0.005964503729731534,0.002015490170226866,0.0001708730870374752,1225.9432710008641,580004,145000,0.0009642922465872911,0.0009642922465872911
0.0420007791891287,0.002475398878101261,0.006320227465365334,0.0019184584777580678,0.00019235096556168333,0.002475398878101261,0.006320227465365334,0.0019184584777580678,0.00019235096556168333,1225.953519441024,581004,145250,0.0009456454186663573,0.0009456454186663573
0.03935271528095289,0.0024789001639001075,0.006795883302196016,0.0019251848316061968,0.00016792844497088327,0.0024789001639001075,0.006795883302196016,0.0019251848316061968,0.00016792844497088327,1225.9630393416962,582004,145500,0.001009511341805612,0.001009511341805612
0.03272101778596478,0.0022453648364171423,0.006186840832912932,0.0019909458314536,0.00017305277794985415,0.0022453648364171423,0.006186840832912932,0.0019909458314536,0.00017305277794985415,1225.9725550533792,583004,145750,0.0009193077561069567,0.0009193077561069567
0.045266113700298996,0.002412507713830566,0.006488225726128757,0.0019868146706076375,0.00019721354288023966,0.002412507713830566,0.006488225726128757,0.0019868146706076375,0.00019721354288023966,1225.9828245760848,584004,146000,0.000947341035315331,0.000947341035315331
0.04482551161122479,0.0026164131872064896,0.007583059896791958,0.00205761441707896,0.00017032723340689219,0.0026164131872064896,0.007583059896791958,0.00205761441707896,0.00017032723340689219,1225.9933536508247,585004,146250,0.0009429800277437805,0.0009429800277437805
0.03136702427327048,0.002367462464957498,0.006253237697623075,0.0019174394943878392,0.00016856357628720325,0.002367462464957498,0.006253237697623075,0.0019174394943878392,0.00016856357628720325,1226.002082219496,586004,146500,0.0009973615671689659,0.0009973615671689659
0.033870651565078784,0.002396164506324565,0.006289368449999818,0.001919070683752892,0.00016251571202544532,0.002396164506324565,0.006289368449999818,0.001919070683752892,0.00016251571202544532,1226.010217827487,587004,146750,0.0009175092038478598,0.0009175092038478598
0.04267341896459372,0.002429060113732703,0.0066572904903441695,0.0020243312230716483,0.00018466692689523642,0.002429060113732703,0.0066572904903441695,0.0020243312230716483,0.00018466692689523642,1226.0184352194135,588004,147000,0.0009438626707684278,0.0009438626707684278
0.03610230077443674,0.0023307052678428627,0.006502355844218367,0.002043945316568407,0.0001753415409251509,0.0023307052678428627,0.006502355844218367,0.002043945316568407,0.0001753415409251509,1226.0282574381738,589004,147250,0.0009534251315981363,0.0009534251315981363
0.03381568591887295,0.0022353376478713508,0.0059421059578028705,0.0020618627462774884,0.0001777628490257006,0.0022353376478713508,0.0059421059578028705,0.0020618627462774884,0.0001777628490257006,1226.0355563169985,590004,147500,0.0009389391683677207,0.0009389391683677207
0.03577559662444268,0.0022594134917599145,0.0063085152800565775,0.0019801158685341788,0.000173194138388295,0.0022594134917599145,0.0063085152800565775,0.0019801158685341788,0.000173194138388295,1226.043858434683,591004,147750,0.0009611406943340809,0.0009611406943340809
0.05075209203403411,0.0024949944403488194,0.007297166472284901,0.0020271827236380603,0.00019423376068105347,0.0024949944403488194,0.007297166472284901,0.0020271827236380603,0.00019423376068105347,1226.0549168707018,592004,148000,0.0009681796349796882,0.0009681796349796882
0.031107745343948077,0.0024039753083488907,0.006334329844237521,0.0019911611675671598,0.0001584707357352952,0.0024039753083488907,0.006334329844237521,0.0019911611675671598,0.0001584707357352952,1226.064606390806,593004,148250,0.0009304456723839391,0.0009304456723839391
0.03264316566819451,0.002248611815390177,0.005932763855955679,0.0019539323580907066,0.00016306316513062193,0.002248611815390177,0.005932763855955679,0.0019539323580907066,0.00016306316513062193,1226.0728821793773,594004,148500,0.0009566504775873007,0.0009566504775873007
